DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,SEATS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,AIRCRAFT_TYPE,YEAR,MONTH,DISTANCE_GROUP
79,79,14773,2077,AA,American Airlines Inc.,14679,SAN,"San Diego, CA",CA,11057,CLT,"Charlotte, NC",NC,699,2017,9,5
79,76,5776,509,OH,PSA Airlines Inc.,10434,AVP,"Scranton/Wilkes-Barre, PA",PA,11057,CLT,"Charlotte, NC",NC,638,2017,9,2
79,76,5776,509,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,10434,AVP,"Scranton/Wilkes-Barre, PA",PA,638,2017,9,2
79,67,3350,490,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,13360,MLB,"Melbourne, FL",FL,629,2017,9,1
79,77,5852,940,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,13851,OKC,"Oklahoma City, OK",OK,638,2017,9,2
79,74,3552,235,PT,Piedmont Airlines,11057,CLT,"Charlotte, NC",NC,12223,HTS,"Ashland, WV",WV,484,2017,9,1
79,73,3504,235,PT,Piedmont Airlines,12223,HTS,"Ashland, WV",WV,11057,CLT,"Charlotte, NC",NC,484,2017,9,1
79,76,5318,416,YX,Republic Airlines,14492,RDU,"Raleigh/Durham, NC",NC,11618,EWR,"Newark, NJ",NJ,677,2017,10,1
79,78,8577,930,DL,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",MN,11057,CLT,"Charlotte, NC",NC,608,2017,10,2
79,77,3850,564,OH,PSA Airlines Inc.,12197,HPN,"White Plains, NY",NY,11057,CLT,"Charlotte, NC",NC,629,2017,10,2
79,79,6004,940,OH,PSA Airlines Inc.,13851,OKC,"Oklahoma City, OK",OK,11057,CLT,"Charlotte, NC",NC,638,2017,10,2
79,79,10112,337,AA,American Airlines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,14100,PHL,"Philadelphia, PA",PA,698,2017,10,1
79,79,14773,2279,AA,American Airlines Inc.,14747,SEA,"Seattle, WA",WA,11057,CLT,"Charlotte, NC",NC,699,2017,10,5
80,74,5624,416,YX,Republic Airlines,11618,EWR,"Newark, NJ",NJ,14492,RDU,"Raleigh/Durham, NC",NC,673,2017,2,1
80,79,12640,650,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,13303,MIA,"Miami, FL",FL,614,2017,2,2
80,79,11850,449,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,694,2017,2,1
80,75,12000,529,AA,American Airlines Inc.,11618,EWR,"Newark, NJ",NJ,11057,CLT,"Charlotte, NC",NC,614,2017,2,2
80,80,12800,650,AA,American Airlines Inc.,13303,MIA,"Miami, FL",FL,11057,CLT,"Charlotte, NC",NC,614,2017,2,2
80,79,3950,460,9E,Endeavor Air Inc.,11433,DTW,"Detroit, MI",MI,11995,GSO,"Greensboro/High Point, NC",NC,629,2017,3,1
80,80,14960,1475,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14843,SJU,"San Juan, PR",PR,699,2017,3,3
80,77,3850,365,PT,Piedmont Airlines,11995,GSO,"Greensboro/High Point, NC",NC,14100,PHL,"Philadelphia, PA",PA,675,2017,4,1
80,78,3900,365,PT,Piedmont Airlines,14100,PHL,"Philadelphia, PA",PA,11995,GSO,"Greensboro/High Point, NC",NC,675,2017,4,1
80,80,4000,203,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14092,PGV,"Greenville, NC",NC,629,2017,4,1
80,80,4000,203,OH,PSA Airlines Inc.,14092,PGV,"Greenville, NC",NC,11057,CLT,"Charlotte, NC",NC,629,2017,4,1
80,78,9984,646,AA,American Airlines Inc.,10257,ALB,"Albany, NY",NY,11057,CLT,"Charlotte, NC",NC,698,2017,4,2
80,78,9984,427,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,12339,IND,"Indianapolis, IN",IN,698,2017,4,1
80,78,9984,427,AA,American Airlines Inc.,12339,IND,"Indianapolis, IN",IN,11057,CLT,"Charlotte, NC",NC,698,2017,4,1
80,80,6080,1042,YV,Mesa Airlines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,12266,IAH,"Houston, TX",TX,673,2017,4,3
80,70,5320,541,9E,Endeavor Air Inc.,11057,CLT,"Charlotte, NC",NC,12478,JFK,"New York, NY",NY,638,2017,5,2
80,70,5320,541,9E,Endeavor Air Inc.,12478,JFK,"New York, NY",NY,11057,CLT,"Charlotte, NC",NC,638,2017,5,2
80,80,10240,644,AA,American Airlines Inc.,10529,BDL,"Hartford, CT",CT,11057,CLT,"Charlotte, NC",NC,698,2017,5,2
80,80,10240,644,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,10529,BDL,"Hartford, CT",CT,698,2017,5,2
80,80,10240,290,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,13931,ORF,"Norfolk, VA",VA,698,2017,5,1
80,80,10240,290,AA,American Airlines Inc.,13931,ORF,"Norfolk, VA",VA,11057,CLT,"Charlotte, NC",NC,698,2017,5,1
80,80,14960,2279,AA,American Airlines Inc.,14747,SEA,"Seattle, WA",WA,11057,CLT,"Charlotte, NC",NC,699,2017,5,5
80,77,5388,416,YX,Republic Airlines,11618,EWR,"Newark, NJ",NJ,14492,RDU,"Raleigh/Durham, NC",NC,677,2017,5,1
80,80,14960,1475,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14843,SJU,"San Juan, PR",PR,699,2017,6,3
80,79,5528,529,YX,Republic Airlines,11618,EWR,"Newark, NJ",NJ,11057,CLT,"Charlotte, NC",NC,677,2017,6,2
80,80,6080,431,YX,Republic Airlines,12953,LGA,"New York, NY",NY,14492,RDU,"Raleigh/Durham, NC",NC,673,2017,6,1
80,80,6080,350,OH,PSA Airlines Inc.,10599,BHM,"Birmingham, AL",AL,11057,CLT,"Charlotte, NC",NC,638,2017,6,1
80,80,6080,350,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,10599,BHM,"Birmingham, AL",AL,638,2017,6,1
80,79,6004,75,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11996,GSP,"Greer, SC",SC,638,2017,6,1
80,77,5852,75,OH,PSA Airlines Inc.,11996,GSP,"Greer, SC",SC,11057,CLT,"Charlotte, NC",NC,638,2017,6,1
80,80,5600,322,YV,Mesa Airlines Inc.,12264,IAD,"Washington, DC",VA,11057,CLT,"Charlotte, NC",NC,631,2017,6,1
80,78,3900,589,MQ,Envoy Air,11995,GSO,"Greensboro/High Point, NC",NC,13930,ORD,"Chicago, IL",IL,675,2017,7,2
80,80,12000,930,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,13487,MSP,"Minneapolis, MN",MN,694,2017,7,2
80,79,6004,75,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11996,GSP,"Greer, SC",SC,638,2017,7,1
80,79,6004,815,OH,PSA Airlines Inc.,11423,DSM,"Des Moines, IA",IA,11057,CLT,"Charlotte, NC",NC,638,2017,7,2
80,77,5852,75,OH,PSA Airlines Inc.,11996,GSP,"Greer, SC",SC,11057,CLT,"Charlotte, NC",NC,638,2017,7,1
80,73,3650,564,OH,PSA Airlines Inc.,12197,HPN,"White Plains, NY",NY,11057,CLT,"Charlotte, NC",NC,629,2017,7,2
80,70,3360,207,PT,Piedmont Airlines,12124,HHH,"Hilton Head, SC",SC,11057,CLT,"Charlotte, NC",NC,484,2017,7,1
80,79,10112,427,AA,American Airlines Inc.,12339,IND,"Indianapolis, IN",IN,11057,CLT,"Charlotte, NC",NC,698,2017,1,1
80,75,12000,1061,AA,American Airlines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,11298,DFW,"Dallas/Fort Worth, TX",TX,614,2017,1,3
80,71,3550,427,AX,Trans States Airlines,12478,JFK,"New York, NY",NY,14492,RDU,"Raleigh/Durham, NC",NC,675,2017,1,1
80,67,3216,91,PT,Piedmont Airlines,11057,CLT,"Charlotte, NC",NC,10431,AVL,"Asheville, NC",NC,484,2017,1,1
80,73,3504,235,PT,Piedmont Airlines,11057,CLT,"Charlotte, NC",NC,12223,HTS,"Ashland, WV",WV,484,2017,1,1
80,71,3408,235,PT,Piedmont Airlines,12223,HTS,"Ashland, WV",WV,11057,CLT,"Charlotte, NC",NC,484,2017,1,1
80,76,4940,461,EV,ExpressJet Airlines Inc.,12953,LGA,"New York, NY",NY,11995,GSO,"Greensboro/High Point, NC",NC,631,2017,8,1
80,77,5852,427,YX,Republic Airlines,11057,CLT,"Charlotte, NC",NC,12339,IND,"Indianapolis, IN",IN,673,2017,9,1
80,77,5852,529,YX,Republic Airlines,11618,EWR,"Newark, NJ",NJ,11057,CLT,"Charlotte, NC",NC,673,2017,9,2
80,79,6004,427,YX,Republic Airlines,12339,IND,"Indianapolis, IN",IN,11057,CLT,"Charlotte, NC",NC,673,2017,9,1
80,80,10240,1095,AA,American Airlines Inc.,14683,SAT,"San Antonio, TX",TX,11057,CLT,"Charlotte, NC",NC,698,2017,9,3
80,78,5928,481,OH,PSA Airlines Inc.,10135,ABE,"Allentown/Bethlehem/Easton, PA",PA,11057,CLT,"Charlotte, NC",NC,638,2017,9,1
80,78,5928,481,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,10135,ABE,"Allentown/Bethlehem/Easton, PA",PA,638,2017,9,1
80,67,3350,490,OH,PSA Airlines Inc.,13360,MLB,"Melbourne, FL",FL,11057,CLT,"Charlotte, NC",NC,629,2017,9,1
80,77,11011,361,WN,Southwest Airlines Co.,11057,CLT,"Charlotte, NC",NC,10821,BWI,"Baltimore, MD",MD,612,2017,9,1
80,80,3999,399,9E,Endeavor Air Inc.,13795,OAJ,"Jacksonville/Camp Lejeune, NC",NC,10397,ATL,"Atlanta, GA",GA,629,2017,10,1
80,80,6080,940,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,13851,OKC,"Oklahoma City, OK",OK,638,2017,10,2
80,80,14960,2077,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14679,SAN,"San Diego, CA",CA,699,2017,10,5
80,78,11700,683,AA,American Airlines Inc.,14307,PVD,"Providence, RI",RI,11057,CLT,"Charlotte, NC",NC,694,2017,10,2
81,79,3792,235,PT,Piedmont Airlines,11057,CLT,"Charlotte, NC",NC,12223,HTS,"Ashland, WV",WV,484,2017,2,1
81,78,3744,235,PT,Piedmont Airlines,12223,HTS,"Ashland, WV",WV,11057,CLT,"Charlotte, NC",NC,484,2017,2,1
81,76,12160,529,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11618,EWR,"Newark, NJ",NJ,614,2017,2,2
81,60,4560,612,G7,GoJet Airlines LLC d/b/a United Express,10721,BOS,"Boston, MA",MA,14492,RDU,"Raleigh/Durham, NC",NC,638,2017,2,2
81,75,3750,431,MQ,Envoy Air,12953,LGA,"New York, NY",NY,14492,RDU,"Raleigh/Durham, NC",NC,675,2017,3,1
81,81,4050,177,OH,PSA Airlines Inc.,15412,TYS,"Knoxville, TN",TN,11057,CLT,"Charlotte, NC",NC,629,2017,3,1
81,80,3840,119,PT,Piedmont Airlines,11057,CLT,"Charlotte, NC",NC,15323,TRI,"Bristol/Johnson City/Kingsport, TN",TN,484,2017,4,1
81,79,3792,119,PT,Piedmont Airlines,15323,TRI,"Bristol/Johnson City/Kingsport, TN",TN,11057,CLT,"Charlotte, NC",NC,484,2017,4,1
81,81,6156,370,OH,PSA Airlines Inc.,11267,DAY,"Dayton, OH",OH,11057,CLT,"Charlotte, NC",NC,638,2017,4,1
81,80,10240,646,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,10257,ALB,"Albany, NY",NY,698,2017,4,2
81,81,15147,449,AA,American Airlines Inc.,14100,PHL,"Philadelphia, PA",PA,11057,CLT,"Charlotte, NC",NC,699,2017,4,1
81,81,6156,1042,YV,Mesa Airlines Inc.,12266,IAH,"Houston, TX",TX,14492,RDU,"Raleigh/Durham, NC",NC,673,2017,4,3
81,74,5622,544,9E,Endeavor Air Inc.,11057,CLT,"Charlotte, NC",NC,12953,LGA,"New York, NY",NY,638,2017,5,2
81,77,5851,544,9E,Endeavor Air Inc.,12953,LGA,"New York, NY",NY,11057,CLT,"Charlotte, NC",NC,638,2017,5,2
81,81,6156,430,OH,PSA Airlines Inc.,11042,CLE,"Cleveland, OH",OH,11057,CLT,"Charlotte, NC",NC,638,2017,5,1
81,81,6156,430,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11042,CLE,"Cleveland, OH",OH,638,2017,5,1
81,81,6156,333,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,12217,HSV,"Huntsville, AL",AL,638,2017,5,1
81,81,6156,333,OH,PSA Airlines Inc.,12217,HSV,"Huntsville, AL",AL,11057,CLT,"Charlotte, NC",NC,638,2017,5,1
81,81,12150,930,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,13487,MSP,"Minneapolis, MN",MN,694,2017,5,2
81,81,12150,600,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14635,RSW,"Fort Myers, FL",FL,694,2017,5,2
81,81,15147,2279,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14747,SEA,"Seattle, WA",WA,699,2017,5,5
81,81,12150,600,AA,American Airlines Inc.,14635,RSW,"Fort Myers, FL",FL,11057,CLT,"Charlotte, NC",NC,694,2017,5,2
81,61,4636,501,G7,GoJet Airlines LLC d/b/a United Express,11433,DTW,"Detroit, MI",MI,14492,RDU,"Raleigh/Durham, NC",NC,638,2017,5,2
81,79,11850,632,AA,American Airlines Inc.,11697,FLL,"Fort Lauderdale, FL",FL,11057,CLT,"Charlotte, NC",NC,694,2017,6,2
81,81,15147,1475,AA,American Airlines Inc.,14843,SJU,"San Juan, PR",PR,11057,CLT,"Charlotte, NC",NC,699,2017,6,3
81,81,6156,815,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11423,DSM,"Des Moines, IA",IA,638,2017,6,2
81,73,3650,564,OH,PSA Airlines Inc.,12197,HPN,"White Plains, NY",NY,11057,CLT,"Charlotte, NC",NC,629,2017,6,2
81,81,6156,912,YV,Mesa Airlines Inc.,11057,CLT,"Charlotte, NC",NC,12266,IAH,"Houston, TX",TX,673,2017,6,2
81,79,3950,589,MQ,Envoy Air,13930,ORD,"Chicago, IL",IL,11995,GSO,"Greensboro/High Point, NC",NC,675,2017,7,2
81,80,6080,815,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11423,DSM,"Des Moines, IA",IA,638,2017,7,2
81,79,5177,83,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11995,GSO,"Greensboro/High Point, NC",NC,631,2017,7,1
81,80,14960,1475,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14843,SJU,"San Juan, PR",PR,699,2017,1,3
81,73,3650,427,AX,Trans States Airlines,14492,RDU,"Raleigh/Durham, NC",NC,12478,JFK,"New York, NY",NY,675,2017,1,1
81,78,3900,281,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,12945,LEX,"Lexington, KY",KY,629,2017,1,1
81,68,3264,91,PT,Piedmont Airlines,10431,AVL,"Asheville, NC",NC,11057,CLT,"Charlotte, NC",NC,484,2017,1,1
81,68,3264,175,PT,Piedmont Airlines,13139,LYH,"Lynchburg, VA",VA,11057,CLT,"Charlotte, NC",NC,484,2017,1,1
81,76,3800,564,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,12197,HPN,"White Plains, NY",NY,629,2017,8,2
81,73,3650,564,OH,PSA Airlines Inc.,12197,HPN,"White Plains, NY",NY,11057,CLT,"Charlotte, NC",NC,629,2017,8,2
81,81,15147,2077,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14679,SAN,"San Diego, CA",CA,699,2017,9,5
81,81,10368,1095,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14683,SAT,"San Antonio, TX",TX,698,2017,9,3
81,80,12000,331,AA,American Airlines Inc.,11278,DCA,"Washington, DC",VA,11057,CLT,"Charlotte, NC",NC,694,2017,9,1
81,76,5776,460,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,15624,VPS,"Valparaiso, FL",FL,638,2017,9,1
81,76,5776,460,OH,PSA Airlines Inc.,15624,VPS,"Valparaiso, FL",FL,11057,CLT,"Charlotte, NC",NC,638,2017,9,1
81,81,4050,399,9E,Endeavor Air Inc.,10397,ATL,"Atlanta, GA",GA,13795,OAJ,"Jacksonville/Camp Lejeune, NC",NC,629,2017,10,1
81,80,8799,930,DL,Delta Air Lines Inc.,11057,CLT,"Charlotte, NC",NC,13487,MSP,"Minneapolis, MN",MN,608,2017,10,2
81,80,4000,88,OH,PSA Airlines Inc.,10868,CAE,"Columbia, SC",SC,11057,CLT,"Charlotte, NC",NC,629,2017,10,1
81,80,4000,88,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,10868,CAE,"Columbia, SC",SC,629,2017,10,1
81,81,4050,564,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,12197,HPN,"White Plains, NY",NY,629,2017,10,2
81,81,6156,366,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14122,PIT,"Pittsburgh, PA",PA,638,2017,10,1
81,81,6156,366,OH,PSA Airlines Inc.,14122,PIT,"Pittsburgh, PA",PA,11057,CLT,"Charlotte, NC",NC,638,2017,10,1
81,79,3792,235,PT,Piedmont Airlines,11057,CLT,"Charlotte, NC",NC,12223,HTS,"Ashland, WV",WV,484,2017,10,1
81,79,11850,683,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14307,PVD,"Providence, RI",RI,694,2017,10,2
81,81,10368,337,AA,American Airlines Inc.,14100,PHL,"Philadelphia, PA",PA,14492,RDU,"Raleigh/Durham, NC",NC,698,2017,10,1
81,81,12150,600,AA,American Airlines Inc.,14635,RSW,"Fort Myers, FL",FL,11057,CLT,"Charlotte, NC",NC,694,2017,10,2
81,81,15146,2077,AA,American Airlines Inc.,14679,SAN,"San Diego, CA",CA,11057,CLT,"Charlotte, NC",NC,699,2017,10,5
82,79,3950,431,AX,Trans States Airlines,12953,LGA,"New York, NY",NY,14492,RDU,"Raleigh/Durham, NC",NC,675,2017,2,1
82,79,3950,431,AX,Trans States Airlines,14492,RDU,"Raleigh/Durham, NC",NC,12953,LGA,"New York, NY",NY,675,2017,2,1
82,82,4100,651,ZW,Air Wisconsin Airlines Corp,11057,CLT,"Charlotte, NC",NC,13342,MKE,"Milwaukee, WI",WI,629,2017,2,2
82,82,4100,651,ZW,Air Wisconsin Airlines Corp,13342,MKE,"Milwaukee, WI",WI,11057,CLT,"Charlotte, NC",NC,629,2017,2,2
82,82,6232,511,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,13244,MEM,"Memphis, TN",TN,638,2017,2,2
82,82,6232,511,OH,PSA Airlines Inc.,13244,MEM,"Memphis, TN",TN,11057,CLT,"Charlotte, NC",NC,638,2017,2,2
82,62,4712,612,G7,GoJet Airlines LLC d/b/a United Express,14492,RDU,"Raleigh/Durham, NC",NC,10721,BOS,"Boston, MA",MA,638,2017,2,2
82,79,11850,449,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,694,2017,3,1
82,82,4100,177,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,15412,TYS,"Knoxville, TN",TN,629,2017,3,1
82,77,3850,536,OO,SkyWest Airlines Inc.,13930,ORD,"Chicago, IL",IL,10431,AVL,"Asheville, NC",NC,629,2017,3,2
82,82,6232,282,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14098,PHF,"Newport News/Williamsburg, VA",VA,638,2017,4,1
82,81,6156,282,OH,PSA Airlines Inc.,14098,PHF,"Newport News/Williamsburg, VA",VA,11057,CLT,"Charlotte, NC",NC,638,2017,4,1
82,59,4484,501,G7,GoJet Airlines LLC d/b/a United Express,14492,RDU,"Raleigh/Durham, NC",NC,11433,DTW,"Detroit, MI",MI,638,2017,5,2
82,82,6232,534,9E,Endeavor Air Inc.,13204,MCO,"Orlando, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,638,2017,6,2
82,81,6155,534,9E,Endeavor Air Inc.,14492,RDU,"Raleigh/Durham, NC",NC,13204,MCO,"Orlando, FL",FL,638,2017,6,2
82,81,12068,306,DL,Delta Air Lines Inc.,11995,GSO,"Greensboro/High Point, NC",NC,10397,ATL,"Atlanta, GA",GA,655,2017,6,1
82,82,6232,815,OH,PSA Airlines Inc.,11423,DSM,"Des Moines, IA",IA,11057,CLT,"Charlotte, NC",NC,638,2017,6,2
82,81,4050,490,OH,PSA Airlines Inc.,13360,MLB,"Melbourne, FL",FL,11057,CLT,"Charlotte, NC",NC,629,2017,6,1
82,79,6004,481,OH,PSA Airlines Inc.,10135,ABE,"Allentown/Bethlehem/Easton, PA",PA,11057,CLT,"Charlotte, NC",NC,638,2017,7,1
82,78,3900,564,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,12197,HPN,"White Plains, NY",NY,629,2017,7,2
82,78,5110,83,OH,PSA Airlines Inc.,11995,GSO,"Greensboro/High Point, NC",NC,11057,CLT,"Charlotte, NC",NC,631,2017,7,1
82,82,13120,650,AA,American Airlines Inc.,13303,MIA,"Miami, FL",FL,11057,CLT,"Charlotte, NC",NC,614,2017,1,2
82,80,12000,449,AA,American Airlines Inc.,14100,PHL,"Philadelphia, PA",PA,11057,CLT,"Charlotte, NC",NC,694,2017,1,1
82,80,14960,1475,AA,American Airlines Inc.,14843,SJU,"San Juan, PR",PR,11057,CLT,"Charlotte, NC",NC,699,2017,1,3
82,77,3850,281,OH,PSA Airlines Inc.,12945,LEX,"Lexington, KY",KY,11057,CLT,"Charlotte, NC",NC,629,2017,1,1
82,69,3312,175,PT,Piedmont Airlines,11057,CLT,"Charlotte, NC",NC,13139,LYH,"Lynchburg, VA",VA,484,2017,1,1
82,75,5700,416,YX,Republic Airlines,11618,EWR,"Newark, NJ",NJ,14492,RDU,"Raleigh/Durham, NC",NC,673,2017,1,1
82,77,3850,191,ZW,Air Wisconsin Airlines Corp,11057,CLT,"Charlotte, NC",NC,13795,OAJ,"Jacksonville/Camp Lejeune, NC",NC,629,2017,1,1
82,76,3800,191,ZW,Air Wisconsin Airlines Corp,13795,OAJ,"Jacksonville/Camp Lejeune, NC",NC,11057,CLT,"Charlotte, NC",NC,629,2017,1,1
82,79,6004,534,9E,Endeavor Air Inc.,13204,MCO,"Orlando, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,638,2017,8,2
82,79,6004,534,9E,Endeavor Air Inc.,14492,RDU,"Raleigh/Durham, NC",NC,13204,MCO,"Orlando, FL",FL,638,2017,8,2
82,82,15334,632,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11697,FLL,"Fort Lauderdale, FL",FL,699,2017,8,2
82,79,11060,646,AA,American Airlines Inc.,13930,ORD,"Chicago, IL",IL,14492,RDU,"Raleigh/Durham, NC",NC,655,2017,8,2
82,65,10400,700,AA,American Airlines Inc.,13303,MIA,"Miami, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,614,2017,9,2
82,80,4000,394,OH,PSA Airlines Inc.,10874,CAK,"Akron, OH",OH,11057,CLT,"Charlotte, NC",NC,629,2017,9,1
82,80,6080,815,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11423,DSM,"Des Moines, IA",IA,638,2017,9,2
82,80,6080,737,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,13296,MHT,"Manchester, NH",NH,638,2017,9,2
82,79,6004,842,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,15370,TUL,"Tulsa, OK",OK,638,2017,9,2
82,80,6080,815,OH,PSA Airlines Inc.,11423,DSM,"Des Moines, IA",IA,11057,CLT,"Charlotte, NC",NC,638,2017,9,2
82,79,6004,737,OH,PSA Airlines Inc.,13296,MHT,"Manchester, NH",NH,11057,CLT,"Charlotte, NC",NC,638,2017,9,2
82,79,6004,842,OH,PSA Airlines Inc.,15370,TUL,"Tulsa, OK",OK,11057,CLT,"Charlotte, NC",NC,638,2017,9,2
82,80,8000,427,B6,JetBlue Airways,12478,JFK,"New York, NY",NY,14492,RDU,"Raleigh/Durham, NC",NC,678,2017,10,1
82,81,8100,427,B6,JetBlue Airways,14492,RDU,"Raleigh/Durham, NC",NC,12478,JFK,"New York, NY",NY,678,2017,10,1
82,82,6232,226,OH,PSA Airlines Inc.,10397,ATL,"Atlanta, GA",GA,11057,CLT,"Charlotte, NC",NC,638,2017,10,1
82,82,6232,226,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,10397,ATL,"Atlanta, GA",GA,638,2017,10,1
82,81,3888,235,PT,Piedmont Airlines,12223,HTS,"Ashland, WV",WV,11057,CLT,"Charlotte, NC",NC,484,2017,10,1
82,81,12960,529,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11618,EWR,"Newark, NJ",NJ,614,2017,10,2
82,81,12960,599,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,13930,ORD,"Chicago, IL",IL,614,2017,10,2
82,82,12300,449,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,14100,PHL,"Philadelphia, PA",PA,694,2017,10,1
82,81,12960,529,AA,American Airlines Inc.,11618,EWR,"Newark, NJ",NJ,11057,CLT,"Charlotte, NC",NC,614,2017,10,2
82,82,12300,632,AA,American Airlines Inc.,11697,FLL,"Fort Lauderdale, FL",FL,11057,CLT,"Charlotte, NC",NC,694,2017,10,2
82,81,8019,337,AA,American Airlines Inc.,14100,PHL,"Philadelphia, PA",PA,14492,RDU,"Raleigh/Durham, NC",NC,678,2017,10,1
83,80,12800,541,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",NC,12478,JFK,"New York, NY",NY,614,2017,2,2
83,80,12800,541,AA,American Airlines Inc.,12478,JFK,"New York, NY",NY,11057,CLT,"Charlotte, NC",NC,614,2017,2,2
83,83,13280,700,AA,American Airlines Inc.,13303,MIA,"Miami, FL",FL,14492,RDU,"Raleigh/Durham, NC",NC,614,2017,2,2
83,83,13280,700,AA,American Airlines Inc.,14492,RDU,"Raleigh/Durham, NC",NC,13303,MIA,"Miami, FL",FL,614,2017,2,2
83,83,6308,912,YV,Mesa Airlines Inc.,11057,CLT,"Charlotte, NC",NC,12266,IAH,"Houston, TX",TX,673,2017,2,2
83,79,10112,644,AA,American Airlines Inc.,10529,BDL,"Hartford, CT",CT,11057,CLT,"Charlotte, NC",NC,698,2017,3,2
83,78,3900,536,OO,SkyWest Airlines Inc.,10431,AVL,"Asheville, NC",NC,13930,ORD,"Chicago, IL",IL,629,2017,3,2
83,83,6308,1042,YV,Mesa Airlines Inc.,12266,IAH,"Houston, TX",TX,14492,RDU,"Raleigh/Durham, NC",NC,673,2017,3,3
83,83,6308,370,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11267,DAY,"Dayton, OH",OH,638,2017,4,1
83,82,6232,413,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,13230,MDT,"Harrisburg, PA",PA,638,2017,4,1
83,82,6232,413,OH,PSA Airlines Inc.,13230,MDT,"Harrisburg, PA",PA,11057,CLT,"Charlotte, NC",NC,638,2017,4,1
